Año,Mes,Nacionalidad,Femenino,Masculino,Indefinido,Total
2016,Marzo,Guyana,7,13,0,20
2016,Marzo,Guinea,1,0,0,1
2016,Marzo,Guinea Ecuatorial,0,1,0,1
2016,Marzo,Haití,31,41,0,72
2016,Marzo,Honduras,495,530,0,1025
2016,Marzo,Hong Kong,4,2,0,6
2016,Marzo,Hungría,48,58,0,106
2016,Marzo,India,94,446,0,540
2016,Marzo,Indonesia,9,36,0,45
2016,Marzo,Irán,7,16,0,23
2016,Marzo,República de Irlanda,173,252,0,425
2016,Marzo,Islandia,13,25,0,38
2016,Marzo,Israel,314,1043,0,1357
2016,Marzo,Italia,945,2313,0,3258
2016,Marzo,Jamaica,34,47,0,81
2016,Marzo,Japón,246,590,0,836
2016,Marzo,Jordania,3,12,0,15
2016,Marzo,Kazajistán,8,4,0,12
2016,Marzo,Kenia,3,8,0,11
2016,Marzo,Kirguistán,4,3,0,7
2016,Marzo,Kuwait,0,5,0,5
2016,Marzo,República de Kosovo,1,0,0,1
2016,Marzo,Letonia,9,10,0,19
2016,Marzo,Lituania,28,31,0,59
2016,Marzo,Líbano,10,28,0,38
2016,Marzo,Liberia,1,4,0,5
2016,Marzo,Liechtenstein,1,3,0,4
2016,Marzo,Luxemburgo,7,15,0,22
2016,Marzo,Macedonia,1,3,0,4
2016,Marzo,Madagascar,0,1,0,1
2016,Marzo,Malasia,16,29,0,45
2016,Marzo,Malawi,0,1,0,1
2016,Marzo,Malí,2,5,0,7
2016,Marzo,Malta,5,15,0,20
2016,Marzo,Marruecos,5,20,0,25
2016,Marzo,Mauricio,1,7,0,8
2016,Marzo,México,5299,8738,0,14037
2016,Marzo,República de Moldavia,2,1,0,3
2016,Marzo,Mónaco,3,0,0,3
2016,Marzo,Montenegro,1,2,0,3
2016,Marzo,Mozambique,1,3,0,4
2016,Marzo,Namibia,0,1,0,1
2016,Marzo,Nepal,1,4,0,5
2016,Marzo,Nicaragua,129,128,0,257
2016,Marzo,Nigeria,5,17,0,22
2016,Marzo,Noruega,189,266,0,455
2016,Marzo,Nueva Zelanda,81,117,0,198
2016,Marzo,Omán,1,0,0,1
2016,Marzo,Pakistán,12,16,0,28
2016,Marzo,Panamá,3410,3795,0,7205
2016,Marzo,Paraguay,366,300,0,666
2016,Marzo,Perú,5306,6237,0,11543
2016,Marzo,Palestina,0,1,0,1
2016,Marzo,Polonia,187,235,0,422
2016,Marzo,Portugal,327,659,0,986
2016,Marzo,Reino Unido de Gran Bretaña e Irlanda del Norte,1913,3079,0,4992
2016,Marzo,República CentroÁfricana,1,0,0,1
2016,Marzo,Federación de Rusia,199,301,0,500
2016,Marzo,República Dominicana,743,828,0,1571
2016,Marzo,Rumania,55,97,0,152
2016,Marzo,Rwanda,1,0,0,1
2016,Marzo,San Cristóbal y Nevis,1,4,0,5
2016,Marzo,Samoa Occidental,1,0,0,1
2016,Marzo,San  Vicente y las Granadinas,2,7,0,9
2016,Marzo,Santa Lucia,7,5,0,12
2016,Marzo,Santa Sede/Ciudad del Vaticano,0,1,0,1
2016,Marzo,Senegal,1,1,0,2
2016,Marzo,Serbia,13,16,0,29
2016,Marzo,Sierra Leona,0,2,0,2
2016,Marzo,Singapur,13,26,0,39
2016,Marzo,Sri Lanka,2,4,0,6
2016,Marzo,Sudáfrica,67,93,0,160
2016,Marzo,Sudán,1,3,0,4
2016,Marzo,Suecia,313,461,0,774
2016,Marzo,Suiza,552,860,0,1412
2016,Marzo,Surinam,18,23,0,41
2016,Marzo,Taiwán,85,114,0,199
2016,Marzo,República de Tayikistán,0,1,0,1
2016,Marzo,Tailandia,19,12,0,31
2016,Marzo,Tanzania,2,2,0,4
2016,Marzo,Togo,1,3,0,4
2016,Marzo,Trinidad y Tobago,45,87,0,132
2016,Marzo,Túnez,0,4,0,4
2016,Marzo,Turquía,69,190,0,259
2016,Marzo,Ucrania,17,48,0,65
2016,Marzo,Uganda,1,4,0,5
2016,Marzo,Uruguay,427,695,0,1122
2016,Marzo,Uzbekistán,1,0,0,1
2016,Marzo,Venezuela,8643,10149,0,18792
2016,Marzo,Vietnam,8,2,0,10
2016,Marzo,Islas Vírgenes Británicas/Territorio Británico de Ultramar,1,2,0,3
2016,Marzo,Zimbabue,3,3,0,6
2016,Marzo,Desconocido,94,164,0,258
2016,Abril,Afganistán,0,1,0,1
2016,Abril,Albania,0,7,0,7
2016,Abril,Alemania,1397,2408,0,3805
2016,Abril,Andorra,4,7,0,11
2016,Abril,Angola,0,4,0,4
2016,Abril,Antigua y Barbuda,2,11,0,13
2016,Abril,Países Bajos,1673,2349,0,4022
2016,Abril,Arabia Saudita,0,5,0,5
2016,Abril,Argelia,2,2,0,4
2016,Abril,Argentina,5079,6360,0,11439
2016,Abril,República de Armenia,9,3,0,12
2016,Abril,Aruba,2,0,0,2
2016,Abril,Australia,388,708,0,1096
2016,Abril,Austria,116,246,0,362
2016,Abril,Bahamas,4,10,0,14
2016,Abril,Bangladesh,0,5,0,5
2016,Abril,Barbados,9,15,0,24
2016,Abril,República de Belarús,4,1,0,5
2016,Abril,Bélgica,157,353,0,510
2016,Abril,Belice,2,16,0,18
2016,Abril,Benín,2,1,0,3
2016,Abril,Bermudas/Territorio Británico de Ultramar,1,4,0,5
2016,Abril,Bolivia,600,757,0,1357
2016,Abril,Bosnia y Herzegovina,0,5,0,5
2016,Abril,Botsuana,0,4,0,4
2016,Abril,Brasil,8493,8865,0,17358
2016,Abril,Bulgaria,20,42,0,62
2016,Abril,Burundi,1,4,0,5
2016,Abril,Cabo Verde,3,0,0,3
2016,Abril,Islas Caimán/Territorio Británico de Ultramar,4,2,0,6
2016,Abril,Camboya,0,2,0,2
2016,Abril,Camerún,0,1,0,1
2016,Abril,Canadá,1055,1859,0,2914
2016,Abril,Chad,0,1,0,1
2016,Abril,España,2401,5970,0,8371
2016,Abril,República Democrática del Congo,5,2,0,7
2016,Abril,República de Corea,176,452,0,628
2016,Abril,Costa de Marfil,0,2,0,2
2016,Abril,Costa Rica,1054,1475,0,2529
2016,Abril,Croacia,9,45,0,54
2016,Abril,Cuba,211,376,0,587
2016,Abril,República Checa,63,88,0,151
2016,Abril,Chile,3817,4931,0,8748
2016,Abril,China,351,868,0,1219
2016,Abril,Chipre,1,3,0,4
2016,Abril,Dinamarca,118,201,0,319
2016,Abril,Dominica,3,5,0,8
2016,Abril,Ecuador,5776,7418,0,13194
2016,Abril,Egipto,7,38,0,45
2016,Abril,El Salvador,952,1200,0,2152
2016,Abril,Emiratos Árabes,5,13,0,18
2016,Abril,Eritrea,0,2,0,2
2016,Abril,Eslovaquia,21,41,0,62
2016,Abril,Eslovenia,3,30,0,33
2016,Abril,Estados Unidos de América,13079,24162,0,37241
2016,Abril,Estonia,9,8,0,17
2016,Abril,Etiopia,0,4,0,4
2016,Abril,Islas Fiji,0,1,0,1
2016,Abril,Filipinas,42,339,0,381
2016,Abril,Finlandia,60,91,0,151
2016,Abril,Francia,1688,2799,0,4487
2016,Abril,Gabón,0,2,0,2
2016,Abril,Georgia,1,2,0,3
2016,Abril,Ghana,3,10,0,13
2016,Abril,Granada,2,2,0,4
2016,Abril,Grecia,21,56,0,77
2016,Abril,Guatemala,499,1003,0,1502
2016,Abril,Guyana,11,11,0,22
2016,Abril,Guinea,0,1,0,1
2016,Abril,Haití,9,18,0,27
2016,Abril,Honduras,401,506,0,907
2016,Abril,Hong Kong,1,0,0,1
2016,Abril,Hungría,25,38,0,63
2016,Abril,India,75,447,0,522
2016,Abril,Indonesia,17,29,0,46
2016,Abril,Iraq,1,0,0,1
2016,Abril,Irán,6,14,0,20
2016,Abril,República de Irlanda,150,249,0,399
2016,Abril,Islandia,9,7,0,16
2016,Abril,Israel,576,1494,0,2070
2016,Abril,Italia,687,2030,0,2717
2016,Abril,Jamaica,20,31,0,51
2016,Abril,Islas Salomón,0,1,0,1
2016,Abril,Japón,131,458,0,589
2016,Abril,Jordania,2,7,0,9
2016,Abril,Kazajistán,5,3,0,8
2016,Abril,Kenia,14,16,0,30
2016,Abril,República de Kosovo,0,2,0,2
2016,Abril,Lesoto,2,1,0,3
2016,Abril,Letonia,10,9,0,19
2016,Abril,Lituania,21,14,0,35
2016,Abril,Líbano,14,24,0,38
2016,Abril,Liberia,0,1,0,1
2016,Abril,Liechtenstein,1,1,0,2
2016,Abril,Luxemburgo,5,8,0,13
2016,Abril,Macedonia,2,0,0,2
2016,Abril,Madagascar,1,0,0,1
2016,Abril,Malasia,16,26,0,42
2016,Abril,Malí,1,0,0,1
2016,Abril,Malta,5,6,0,11
2016,Abril,Marruecos,10,8,0,18
2016,Abril,Mauricio,0,4,0,4
2016,Abril,Mauritania,0,1,0,1
2016,Abril,México,4037,7904,0,11941
2016,Abril,República de Moldavia,1,2,0,3
2016,Abril,Montenegro,1,1,0,2
2016,Abril,Mozambique,1,3,0,4
2016,Abril,Myanmar,0,4,0,4
2016,Abril,Nepal,2,2,0,4
2016,Abril,Nicaragua,91,134,0,225
2016,Abril,Nigeria,6,13,0,19
2016,Abril,Noruega,78,173,0,251
2016,Abril,Nueva Zelanda,71,140,0,211
2016,Abril,Pakistán,4,13,0,17
2016,Abril,Panamá,3991,3900,0,7891
2016,Abril,Paraguay,345,257,0,602
2016,Abril,Perú,4353,5518,0,9871
2016,Abril,Palestina,1,5,0,6
2016,Abril,Polonia,128,250,0,378
2016,Abril,Portugal,193,521,0,714
2016,Abril,Qatar,0,1,0,1
2016,Abril,Reino Unido de Gran Bretaña e Irlanda del Norte,1225,2329,0,3554
2016,Abril,República CentroÁfricana,1,1,0,2
2016,Abril,Federación de Rusia,161,239,0,400
2016,Abril,República Dominicana,580,699,0,1279
2016,Abril,Rumania,46,88,0,134
2016,Abril,Rwanda,2,1,0,3
2016,Abril,San Cristóbal y Nevis,0,3,0,3
2016,Abril,Samoa Estadounidense/Territorio no incorporado de Estados Unidos,0,1,0,1
2016,Abril,San Marino,0,1,0,1
2016,Abril,San  Vicente y las Granadinas,0,3,0,3
2016,Abril,Santa Lucia,3,5,0,8
2016,Abril,Senegal,2,6,0,8
2016,Abril,Serbia,11,20,0,31
2016,Abril,Sierra Leona,1,4,0,5
2016,Abril,Singapur,16,23,0,39
2016,Abril,República Árabe Siria,0,5,0,5
2016,Abril,Sri Lanka,1,2,0,3
2016,Abril,Sudáfrica,50,103,0,153
2016,Abril,Suecia,243,353,0,596
2016,Abril,Suiza,486,736,0,1222
2016,Abril,Surinam,24,26,0,50
2016,Abril,Taiwán,40,88,0,128
2016,Abril,República de Tayikistán,0,1,0,1
2016,Abril,Tailandia,20,15,0,35
2016,Abril,Tanzania,0,5,0,5
2016,Abril,Togo,0,3,0,3
2016,Abril,Trinidad y Tobago,30,65,0,95
2016,Abril,Túnez,7,9,0,16
2016,Abril,Turquía,33,164,0,197
2016,Abril,Ucrania,18,55,0,73
2016,Abril,Uganda,5,4,0,9
2016,Abril,Uruguay,324,503,0,827
2016,Abril,Uzbekistán,2,0,0,2
2016,Abril,Venezuela,7336,9066,0,16402
2016,Abril,Vietnam,6,20,0,26
2016,Abril,Zambia,2,4,0,6
2016,Abril,Zimbabue,4,2,0,6
2016,Abril,Desconocido,52,121,0,173
2016,Mayo,Afganistán,0,2,0,2
2016,Mayo,Albania,1,3,0,4
2016,Mayo,Alemania,1410,2409,0,3819
2016,Mayo,Andorra,6,15,0,21
2016,Mayo,Angola,1,1,0,2
2016,Mayo,Antigua y Barbuda,2,8,0,10
2016,Mayo,Países Bajos,1476,2168,0,3644
2016,Mayo,Arabia Saudita,0,24,0,24
2016,Mayo,Argelia,0,2,0,2
2016,Mayo,Argentina,4510,6385,0,10895
2016,Mayo,República de Armenia,1,0,0,1
2016,Mayo,Australia,443,791,0,1234
2016,Mayo,Austria,128,217,0,345
2016,Mayo,Azerbaiyán,3,7,0,10
2016,Mayo,Bahamas,5,13,0,18
2016,Mayo,Bahréin,1,2,0,3
2016,Mayo,Bangladesh,1,3,0,4
2016,Mayo,Barbados,12,27,0,39
2016,Mayo,República de Belarús,1,7,0,8
2016,Mayo,Bélgica,170,406,0,576
2016,Mayo,Belice,8,18,0,26
2016,Mayo,Bermudas/Territorio Británico de Ultramar,1,4,0,5
2016,Mayo,Bolivia,679,741,0,1420
2016,Mayo,Bosnia y Herzegovina,1,2,0,3
2016,Mayo,Botsuana,1,0,0,1
2016,Mayo,Brasil,7327,8088,0,15415
2016,Mayo,Brunei Darussalam,0,1,0,1
2016,Mayo,Bulgaria,27,37,0,64
2016,Mayo,Burkina Faso,1,1,0,2
2016,Mayo,Burundi,1,0,0,1
2016,Mayo,Islas Caimán/Territorio Británico de Ultramar,5,0,0,5
2016,Mayo,Camboya,1,0,0,1
2016,Mayo,Camerún,0,3,0,3
2016,Mayo,Guernsey,0,1,0,1
2016,Mayo,Canadá,1091,1876,0,2967
2016,Mayo,España,2357,5994,0,8351
2016,Mayo,República Democrática del Congo,1,2,0,3
2016,Mayo,Islas Heard Y Mcdonald,1,0,0,1
2016,Mayo,República de Corea,194,514,0,708
2016,Mayo,Costa Rica,1019,1465,0,2484
2016,Mayo,Croacia,11,35,0,46
2016,Mayo,Cuba,202,466,0,668
2016,Mayo,República Checa,68,100,0,168
2016,Mayo,Chile,4352,5527,0,9879
2016,Mayo,China,383,964,0,1347
2016,Mayo,Chipre,2,5,0,7
2016,Mayo,Dinamarca,113,195,0,308
2016,Mayo,Dominica,0,3,0,3
2016,Mayo,Ecuador,4342,6850,0,11192
2016,Mayo,Egipto,5,23,0,28
2016,Mayo,El Salvador,876,1176,0,2052
2016,Mayo,Emiratos Árabes,2,6,0,8
2016,Mayo,Eslovaquia,16,39,0,55
2016,Mayo,Eslovenia,10,30,0,40
2016,Mayo,Estados Unidos de América,13807,24629,0,38436
2016,Mayo,Estonia,13,15,0,28
2016,Mayo,Etiopia,0,5,0,5
2016,Mayo,Filipinas,36,225,0,261
2016,Mayo,Finlandia,54,68,0,122
2016,Mayo,Francia,1443,2592,0,4035
2016,Mayo,Georgia,2,6,0,8
2016,Mayo,Ghana,4,13,0,17
2016,Mayo,Granada,2,2,0,4
2016,Mayo,Grecia,34,72,0,106
2016,Mayo,Guatemala,551,1189,0,1740
2016,Mayo,Guyana,10,14,0,24
2016,Mayo,Guinea Ecuatorial,0,1,0,1
2016,Mayo,Guinea Bissau,1,1,0,2
2016,Mayo,Haití,8,18,0,26
2016,Mayo,Honduras,334,430,0,764
2016,Mayo,Hong Kong,1,6,0,7
2016,Mayo,Hungría,24,41,0,65
2016,Mayo,India,86,534,0,620
2016,Mayo,Indonesia,11,47,0,58
2016,Mayo,Iraq,1,1,0,2
2016,Mayo,Irán,3,7,0,10
2016,Mayo,República de Irlanda,152,298,0,450
2016,Mayo,Islandia,11,19,0,30
2016,Mayo,Israel,478,1233,0,1711
2016,Mayo,Italia,640,1905,0,2545
2016,Mayo,Jamaica,22,38,0,60
2016,Mayo,Islas Salomón,0,1,0,1
2016,Mayo,Japón,146,534,0,680
2016,Mayo,Jordania,3,6,0,9
2016,Mayo,Kazajistán,6,2,0,8
2016,Mayo,Kenia,5,9,0,14
2016,Mayo,Kirguistán,1,0,0,1
2016,Mayo,Kuwait,1,2,0,3
2016,Mayo,República de Kosovo,0,1,0,1
2016,Mayo,Letonia,10,45,0,55
2016,Mayo,Lituania,26,43,0,69
2016,Mayo,Líbano,12,32,0,44
2016,Mayo,Liechtenstein,3,1,0,4
2016,Mayo,Luxemburgo,4,14,0,18
2016,Mayo,Macedonia,1,2,0,3
2016,Mayo,Malasia,17,36,0,53
2016,Mayo,Malta,4,13,0,17
2016,Mayo,Marruecos,4,10,0,14
2016,Mayo,Mauricio,1,2,0,3
2016,Mayo,México,4294,8321,0,12615
2016,Mayo,República de Moldavia,2,0,0,2
2016,Mayo,Mongolia,1,0,0,1
2016,Mayo,Montenegro,0,1,0,1
2016,Mayo,Mozambique,1,1,0,2
2016,Mayo,Myanmar,0,1,0,1
2016,Mayo,Namibia,1,0,0,1
2016,Mayo,Nepal,2,2,0,4
2016,Mayo,Nicaragua,67,126,0,193
2016,Mayo,Nigeria,7,20,0,27
2016,Mayo,Noruega,83,153,0,236
2016,Mayo,Nueva Zelanda,124,190,0,314
2016,Mayo,Pakistán,7,18,0,25
2016,Mayo,Panamá,2794,3067,0,5861
2016,Mayo,Paraguay,259,227,0,486
2016,Mayo,Perú,4667,5968,0,10635
2016,Mayo,Palestina,0,1,0,1
2016,Mayo,Polonia,112,169,0,281
2016,Mayo,Portugal,185,478,0,663
2016,Mayo,Reino Unido de Gran Bretaña e Irlanda del Norte,1254,2371,0,3625
2016,Mayo,República CentroÁfricana,5,0,0,5
2016,Mayo,Federación de Rusia,155,226,0,381
2016,Mayo,República Dominicana,426,678,0,1104
2016,Mayo,Rumania,63,100,0,163
2016,Mayo,Rwanda,1,3,0,4
2016,Mayo,San Cristóbal y Nevis,0,5,0,5
2016,Mayo,Samoa Estadounidense/Territorio no incorporado de Estados Unidos,0,1,0,1
2016,Mayo,San  Vicente y las Granadinas,2,4,0,6
2016,Mayo,Santa Lucia,1,4,0,5
2016,Mayo,Santa Sede/Ciudad del Vaticano,0,2,0,2
2016,Mayo,Senegal,1,3,0,4
2016,Mayo,Serbia,7,18,0,25
2016,Mayo,Sierra Leona,0,1,0,1
2016,Mayo,Singapur,20,37,0,57
2016,Mayo,República Árabe Siria,1,3,0,4
2016,Mayo,Sri Lanka,2,12,0,14
2016,Mayo,Sudáfrica,46,93,0,139
2016,Mayo,Sudán,1,1,0,2
2016,Mayo,Suecia,174,288,0,462
2016,Mayo,Suiza,399,717,0,1116
2016,Mayo,Surinam,20,46,0,66
2016,Mayo,Taiwán,56,111,0,167
2016,Mayo,República de Tayikistán,1,0,0,1
2016,Mayo,Tailandia,11,16,0,27
2016,Mayo,Trinidad y Tobago,15,82,0,97
2016,Mayo,Túnez,2,9,0,11
2016,Mayo,Turquía,173,392,0,565
2016,Mayo,Ucrania,24,33,0,57
2016,Mayo,Uganda,1,1,0,2
2016,Mayo,Uruguay,364,565,0,929
2016,Mayo,Uzbekistán,1,1,0,2
2016,Mayo,Venezuela,7625,9741,0,17366
2016,Mayo,Vietnam,5,3,0,8
2016,Mayo,Islas Vírgenes Británicas/Territorio Británico de Ultramar,0,1,0,1
2016,Mayo,República Árabe de Yemen,0,2,0,2
2016,Mayo,Zambia,1,3,0,4
2016,Mayo,Zimbabue,1,8,0,9
2016,Mayo,Islas Turcas y Caicos/Territorio Británico de Ultramar,0,1,0,1
2016,Mayo,Desconocido,69,128,0,197
2016,Junio,Albania,1,2,0,3
2016,Junio,Alemania,1383,2203,0,3586
2016,Junio,Andorra,1,9,0,10
2016,Junio,Angola,0,2,0,2
2016,Junio,Antigua y Barbuda,2,7,0,9
2016,Junio,Países Bajos,1335,1929,0,3264
2016,Junio,Arabia Saudita,0,5,0,5
2016,Junio,Argelia,1,4,0,5
2016,Junio,Argentina,3643,5548,0,9191
2016,Junio,Aruba,0,1,0,1
2016,Junio,Australia,456,708,0,1164
2016,Junio,Austria,127,216,0,343
2016,Junio,Azerbaiyán,2,0,0,2
2016,Junio,Bahamas,10,13,0,23
2016,Junio,Bahréin,1,1,0,2
2016,Junio,Bangladesh,1,1,0,2
2016,Junio,Barbados,10,17,0,27
2016,Junio,República de Belarús,5,7,0,12
2016,Junio,Bélgica,291,501,0,792
2016,Junio,Belice,8,13,0,21
2016,Junio,Bermudas/Territorio Británico de Ultramar,0,3,0,3
2016,Junio,Bolivia,786,855,0,1641
2016,Junio,Bosnia y Herzegovina,1,0,0,1
2016,Junio,Botsuana,1,0,0,1
2016,Junio,Brasil,5359,6908,0,12267
2016,Junio,Bulgaria,19,28,0,47
2016,Junio,Burkina Faso,0,1,0,1
2016,Junio,Cabo Verde,1,0,0,1
2016,Junio,Islas Caimán/Territorio Británico de Ultramar,2,4,0,6
2016,Junio,Camerún,2,2,0,4
2016,Junio,Canadá,1033,1802,0,2835
2016,Junio,Chad,0,1,0,1
2016,Junio,España,3062,6507,0,9569
2016,Junio,República Democrática del Congo,0,5,0,5
2016,Junio,República de Corea,258,536,0,794
2016,Junio,Costa de Marfil,2,1,0,3
2016,Junio,Costa Rica,1175,1546,0,2721
2016,Junio,Croacia,14,49,0,63
2016,Junio,Cuba,184,403,0,587
2016,Junio,República Checa,50,87,0,137
2016,Junio,Chile,4230,5741,0,9971
2016,Junio,China,367,886,0,1253
2016,Junio,Chipre,2,3,0,5
2016,Junio,Dinamarca,151,229,0,380
2016,Junio,Dominica,3,2,0,5
2016,Junio,Ecuador,4376,6631,0,11007
2016,Junio,Egipto,5,22,0,27
2016,Junio,El Salvador,907,1195,0,2102
2016,Junio,Emiratos Árabes,1,1,0,2
2016,Junio,Eritrea,0,1,0,1
2016,Junio,Eslovaquia,18,29,0,47
2016,Junio,Eslovenia,18,30,0,48
2016,Junio,Estados Unidos de América,21673,31263,0,52936
2016,Junio,Estonia,9,12,0,21
2016,Junio,Etiopia,1,13,0,14
